,Param1,Param2,Param3,sc_param1,sc_param2,sc_param3,"PR_kappa_A[emimTf2N,R32]","PR_kappa_A[R32,emimTf2N]","PR_kappa_B[emimTf2N,R32]",SSR
0,0.526236342831998,0.59567516349226,0.997558531946219,0.10494216509195597,0.382672759479985,1.9905664716032523,,,,
1,0.274364124229836,0.198176113109612,0.574209420609957,-0.9028993620044046,-1.2075527744271564,0.29697601736380275,,,,
2,0.243434134686915,0.636332340393527,0.0318650676734322,-1.026662626039688,0.5453249237624807,-1.8726499354220216,,,,
3,0.838535567667776,0.816535809996796,0.197909912823497,1.3545763225083092,1.2662427684363733,-1.2083944611771416,,,,
4,0.327871828940526,0.811058224424746,0.622707433605209,-0.6887936256658433,1.2443292659199519,0.49099029460909005,,,,
5,0.489483243457183,0.848048846688135,0.991938294447618,-0.04212169135481392,1.3923130962755952,1.968082946013355,,,,
6,0.247545427022519,0.129162107755225,0.135438956446145,-1.0102117003724969,-1.4836486126589783,-1.4583069153546024,,,,
7,0.153664264797441,0.218836473450551,0.559925301170751,-1.3858677946714637,-1.1248994133128178,0.23983299360004073,,,,
8,0.162237932434803,0.875478971274318,0.8881415839649,-1.3515611199122912,1.502049420106336,1.5528485369930425,,,,
9,0.635904994429997,0.130798274489055,0.186242016035809,0.5437703213472855,-1.4771030017566094,-1.2550713953941686,,,,
10,0.678739816386611,0.396146869803328,0.32079399846996,0.715169583295439,-0.4155555307652934,-0.716801804299001,,,,
11,0.404645625405101,0.641805578905684,0.054044700165615,-0.3815909468660059,0.567221035531345,-1.783921241156584,,,,
12,0.707461366487612,0.325614985250326,0.222361848444961,0.8300959974709126,-0.6977237615140293,-1.1105755130624821,,,,
13,0.354996970132161,0.302372069832245,0.591780279308797,-0.5802550823004768,-0.7907088329115479,0.36726750438551337,,,,
14,0.8188335316632,0.517253335688742,0.4392728196753,1.2757405931692065,0.06894020371972776,-0.2428322239931422,,,,
15,0.0672824323912716,0.572708824821525,0.516937548054276,-1.7315160696927263,0.29079415463953406,0.06786228106573056,,,,
16,0.137103128355721,0.970724196902757,0.309889972798338,-1.4521355281059245,1.8830852732267096,-0.7604229039912895,,,,
17,0.132320496537047,0.304266203236607,0.340756524749636,-1.4712727516648494,-0.783131206496231,-0.6369425509205053,,,,
18,0.0246626806883232,0.0519654686822474,0.601504085870508,-1.9020547495008953,-1.7924797066389238,0.406167186777203,,,,
19,0.795119478887775,0.0456818977534254,0.30448484746624,1.1808511794201708,-1.8176176155861536,-0.7820458823353684,,,,
20,0.0562515948489173,0.607750527919539,0.739181863073028,-1.7756548644178336,0.4309811839278117,0.9569413894089625,,,,
21,0.924560696362859,0.472951644812198,0.939883072907176,1.698797283255304,-0.10829211912311609,1.7598382044194896,,,,
22,0.912232233391866,0.60389438478609,0.244067867660194,1.6494661699773356,0.4155543866378353,-1.0237414889483798,,,,
23,0.954312830196458,0.549886975262478,0.694368260943375,1.8178474753076177,0.1994935896071195,0.7776664440871057,,,,
24,0.833782552894538,0.0004073709106978,0.0348037261830188,1.3355576085987049,-1.9987418435599384,-1.860893954679801,,,,
25,0.0127810597232585,0.277871132998508,0.170911717024878,-1.9495978691203137,-0.8887267157722696,-1.3163996168792653,,,,
26,0.347279660185737,0.814631105526134,0.457681065473823,-0.6111351272877534,1.2586228516570048,-0.1691908048219346,,,,
27,0.0010272642139665,0.218067620628759,0.10425355197781,-1.9966295079449758,-1.1279752681805295,-1.5830628246146028,,,,
