,sc_param1,sc_param2
0,0.18264364048077497,-0.0024990880062536
1,-0.8200628563804049,-0.0024990880062536
2,-0.2372804945720426,-0.0024990880062536
3,-0.8978902592179285,-0.0024990880062536
4,-0.20737431244193938,-0.0024990880062536
5,0.29528716587490034,-0.0024990880062536
6,0.16753149866364536,-0.0024990880062536
7,0.9677314528261813,-0.0024990880062536
8,-0.14527824522776578,-0.0024990880062536
9,0.5711682319268432,-0.0024990880062536
10,0.13460862203757862,-0.0024990880062536
11,-0.9324533159444157,-0.0024990880062536
12,0.028626948589588475,-0.0024990880062536
13,-0.19557944157165263,-0.0024990880062536
14,-0.5106428852894029,-0.0024990880062536
15,-0.4801646840956616,-0.0024990880062536
16,-0.15733807885301243,-0.0024990880062536
17,0.8709643046028754,-0.0024990880062536
18,-0.3304383422407613,-0.0024990880062536
19,-0.4043745108927833,-0.0024990880062536
20,-0.2468074675249693,-0.0024990880062536
21,-0.011289136172618841,-0.0024990880062536
22,0.6094762846067947,-0.0024990880062536
23,-0.45900710196921546,-0.0024990880062536
24,-0.9200141213842177,-0.0024990880062536
25,-0.3654645376126233,-0.0024990880062536
26,-0.37503619190801973,-0.0024990880062536
27,0.6503786371604809,-0.0024990880062536
28,-0.7069520873646791,-0.0024990880062536
29,0.6130259913280531,-0.0024990880062536
30,0.7253672510593299,-0.0024990880062536
31,0.11647147250140244,-0.0024990880062536
32,-0.9360558422519945,-0.0024990880062536
33,0.01014417529438294,-0.0024990880062536
34,0.42283719395373764,-0.0024990880062536
35,0.37368585472006743,-0.0024990880062536
36,0.807818059028732,-0.0024990880062536
37,0.3940430316265231,-0.0024990880062536
38,0.9042026113937456,-0.0024990880062536
39,-0.9762713365668347,-0.0024990880062536
40,0.6343566873026971,-0.0024990880062536
41,-0.8878691434863782,-0.0024990880062536
42,0.03822541010007208,-0.0024990880062536
43,0.28804463642631495,-0.0024990880062536
44,0.49033010940222055,-0.0024990880062536
45,-0.4157120063978259,-0.0024990880062536
46,0.22341648525418556,-0.0024990880062536
47,0.7952512684026667,-0.0024990880062536
48,0.27743241589271195,-0.0024990880062536
49,0.5794670094857921,-0.0024990880062536
50,-0.022484720101916267,-0.0024990880062536
51,-0.21741814361893363,-0.0024990880062536
52,0.7870429429183157,-0.0024990880062536
53,0.40033624548111657,-0.0024990880062536
54,0.6550536533032274,-0.0024990880062536
55,-0.9869574186632416,-0.0024990880062536
56,-0.7783410381674671,-0.0024990880062536
57,0.1026793215426316,-0.0024990880062536
58,0.7167706790307826,-0.0024990880062536
59,-0.43690339746910445,-0.0024990880062536
60,0.5597439079888449,-0.0024990880062536
61,0.25679447584736437,-0.0024990880062536
62,0.443846306324575,-0.0024990880062536
63,0.8194803178266752,-0.0024990880062536
64,0.5229866621717465,-0.0024990880062536
65,-0.558185852844846,-0.0024990880062536
66,-0.8852250433144515,-0.0024990880062536
67,-0.6777070413868457,-0.0024990880062536
68,0.44070680841130705,-0.0024990880062536
69,-0.7444664679099049,-0.0024990880062536
70,-0.49591466337785084,-0.0024990880062536
71,-0.11562933226203664,-0.0024990880062536
72,-0.07768545615468603,-0.0024990880062536
73,-0.7817036812636626,-0.0024990880062536
