,Param1,Param2,Param4,sc_param1,sc_param2,sc_param4,"SRK_kappa_A[emimTf2N,R125]","SRK_kappa_A[R125,emimTf2N]","SRK_kappa_B[R125,emimTf2N]",SSR
0,0.590627937242759,0.473396162640126,0.636729339908475,0.18264364048077497,-0.05007967252834966,0.27623618908057135,,,,
1,0.0924206282420954,0.219842598621251,0.407073888635506,-0.8200628563804049,-0.5589842819421518,-0.1857775690661656,,,,
2,0.38198335982754,0.343457511941981,0.537434966542334,-0.2372804945720426,-0.310878129600613,0.07647882931649375,,,,
3,0.053751106247803,0.659045042541833,0.754968760674668,-0.8978902592179285,0.322534181589887,0.5141066112564026,,,,
4,0.396842621803166,0.776562562151081,0.467503572273055,-0.20737431244193938,0.5584023211186657,-0.06420699416255748,,,,
5,0.646596286743465,0.500342086894004,0.126371768900464,0.29528716587490034,0.0040031999044465305,-0.7504854414013812,,,,
6,0.583119279892361,0.643969569559911,0.263729230058575,0.16753149866364536,0.29227636321024786,-0.47415393484496426,,,,
7,0.980708671278308,0.30701527376839,0.927560958908403,0.9677314528261813,-0.38402095074634734,0.861322275812936,,,,
8,0.42769583223228,0.281561081212566,0.553881775113965,-0.14527824522776578,-0.4351097846607507,0.1095660118570354,,,,
9,0.783671257287913,0.152061945670867,0.515153992121505,0.5711682319268432,-0.6950260956275625,0.031654651748407536,,,,
10,0.566761135390676,0.876082755239822,0.955896130306195,0.13460862203757862,0.7581482217081039,0.9183261002493328,,,,
11,0.03657801767558,0.269523221450211,0.244023520188333,-0.9324533159444157,-0.45927084248001027,-0.5137972745681672,,,,
12,0.514102810649393,0.920206728126034,0.905021436757268,0.028626948589588475,0.8467089693131793,0.8159779598902979,,,,
13,0.402703051445031,0.122504956973057,0.532071059546173,-0.19557944157165263,-0.7543496071976362,0.06568788655458935,,,,
14,0.246159824737651,0.627089738498615,0.748194472013441,-0.5106428852894029,0.2583970372916411,0.5004783061332456,,,,
15,0.261303301565065,0.265727266842515,0.686113568921968,-0.4801646840956616,-0.46688966181886304,0.3755858588281604,,,,
16,0.421703752519784,0.525759674912318,0.136049857604769,-0.15733807885301243,0.0550185652484656,-0.7310153608560745,,,,
17,0.932628699056211,0.56287558991721,0.988588315550585,0.8709643046028754,0.12951351585856385,0.9840952308450486,,,,
18,0.335696713890158,0.0525112035417496,0.382763692099116,-0.3304383422407613,-0.8948333108647393,-0.23468407313914474,,,,
19,0.298960600443949,0.432617453582257,0.080193055634787,-0.4043745108927833,-0.13192617737159873,-0.8433863533718833,,,,
20,0.377249763732713,0.209408085155623,0.103545405274655,-0.2468074675249693,-0.5799272807921036,-0.7964068161613859,,,,
21,0.494270002906077,0.933105325878392,0.987530904866141,-0.011289136172618841,0.8725976050203896,0.9819679646229036,,,,
22,0.80270509410704,0.730933039001508,0.543997218341608,0.6094762846067947,0.46681979990258515,0.08968056521643586,,,,
23,0.271815711815895,0.127512035887536,0.430787374264384,-0.45900710196921546,-0.7442999533931749,-0.13807150960435777,,,,
24,0.042758587630369,0.355396589020877,0.626523274754703,-0.9200141213842177,-0.2869153374343607,0.2557039417881699,,,,
25,0.318293509068635,0.28932837628397,0.207518635509159,-0.3654645376126233,-0.4195201309329082,-0.587236676367046,,,,
26,0.313537712487959,0.278653797649457,0.705152351072261,-0.37503619190801973,-0.4409449619806364,0.4138874939212407,,,,
27,0.823027941382248,0.577529259005543,0.240169944968656,0.6503786371604809,0.15892473621641323,-0.521549778415454,,,,
28,0.148621133601065,0.832898697533631,0.614710847177064,-0.7069520873646791,0.671473967670656,0.23194006408472134,,,,
29,0.80446881044764,0.461068254879586,0.976844064844803,0.6130259913280531,-0.07482288254017955,0.9604685092709699,,,,
30,0.860286975459702,0.825054865767021,0.729314056433711,0.7253672510593299,0.6557306979716466,0.46249526802545415,,,,
31,0.557749464984982,0.415760397413238,0.983561542639972,0.11647147250140244,-0.1657597920508328,0.973982524044886,,,,
32,0.0347880572605221,0.763091797554982,0.785104149807487,-0.9360558422519945,0.5313652955425918,0.5747320582435902,,,,
33,0.504919412740734,0.350134882122646,0.484469591604929,0.01014417529438294,-0.29747605230443386,-0.030075279418314893,,,,
34,0.709971119210432,0.952404168316432,0.399998027497264,0.42283719395373764,0.9113321024472849,-0.20001256840314163,,,,
35,0.685549659361473,0.781823037451738,0.619592225644857,0.37368585472006743,0.5689605640626005,0.24176027082634577,,,,
36,0.901253694327041,0.0237714521398534,0.298518463886059,0.807818059028732,-0.9525165543183512,-0.4041660265476038,,,,
37,0.695664378232014,0.788822029353766,0.392341243228156,0.3940430316265231,0.5830081648288308,-0.21541625098886286,,,,
38,0.949143568994578,0.924900603557974,0.660004044806478,0.9042026113937456,0.856129995803466,0.32305952299264695,,,,
39,0.0148064841227728,0.337963915165036,0.831318024447774,-0.9762713365668347,-0.32190426813219375,0.6677037067837452,,,,
40,0.815067234486883,0.0758969928016699,0.315309530674323,0.6343566873026971,-0.8478959467807254,-0.3703862759379922,,,,
41,0.0587302233847004,0.888097889889931,0.64758771836703,-0.8878691434863782,0.7822636682009514,0.29808074017312824,,,,
42,0.518871926731371,0.0990305263233831,0.457575409206819,0.03822541010007208,-0.8014648824540092,-0.08418016660109573,,,,
43,0.642997745078249,0.568395952911943,0.154352439389999,0.28804463642631495,0.14059337657567794,-0.6941947909653505,,,,
44,0.743505821426342,0.930206464868102,0.294976868968499,0.49033010940222055,0.8667793325149526,-0.4112908980393344,,,,
45,0.29332742349331,0.547748824290805,0.0991932606167477,-0.4157120063978259,0.0991527485682775,-0.805162326636981,,,,
46,0.610886436951747,0.0516029634897894,0.871249243023114,0.22341648525418556,-0.8966562296262455,0.7480361015042318,,,,
47,0.895009726665332,0.442526007375128,0.676464910212641,0.7952512684026667,-0.11203882647858865,0.35617498463962294,,,,
48,0.637724930100867,0.725945877503222,0.837474344834138,0.27743241589271195,0.45681012212822814,0.6800888023793148,,,,
49,0.787794609084856,0.242479714526885,0.961510294277813,0.5794670094857921,-0.5135495720307026,0.9296205022807316,,,,
50,0.48870733650313,0.907993213583764,0.609366925262444,-0.022484720101916267,0.8221953566895324,0.22118932669385605,,,,
51,0.391852218212074,0.457129692650089,0.463291662117134,-0.21741814361893363,-0.08272792809065321,-0.07268038518953768,,,,
52,0.890931317117013,0.226619696144856,0.529496605164149,0.7870429429183157,-0.5453820429771625,0.06050867858184894,,,,
53,0.698791240528486,0.193374452720609,0.996494177385359,0.40033624548111657,-0.6121082106220541,1.0,,,,
54,0.825350781833869,0.887322660020384,0.599287188085747,0.6550536533032274,0.7807077127345221,0.20091122213189694,,,,
55,0.0094969701007966,0.769515396646517,0.853417704482938,-0.9869574186632416,0.5442580316370651,0.7121631618948301,,,,
56,0.113150637316087,0.694301554899768,0.4404635115265,-0.7783410381674671,0.3932971453061931,-0.11860535491029733,,,,
57,0.550896661661168,0.11329166613104,0.0269979350553459,0.1026793215426316,-0.772841503359756,-0.9504026573078359,,,,
58,0.856015660742604,0.867284759256814,0.23365511537741,0.7167706790307826,0.7404898593550369,-0.5346561117789914,,,,
59,0.282798214843868,0.44845017745115,0.518052507668197,-0.43690339746910445,-0.1001484889465376,0.03748579598361301,-0.0456808100638313,-0.06591717947921427,0.014953882458542001,0.11855678279325978
60,0.777994938540484,0.679360261664188,0.0926436548516607,0.5597439079888449,0.36330863764071264,-0.8183386216351374,,,,
61,0.627470710540611,0.91160861780564,0.423793297787804,0.25679447584736437,0.8294517953064624,-0.1521419770798701,,,,
62,0.720409760399586,0.116954244324354,0.185042109691462,0.443846306324575,-0.7654903823761944,-0.6324542582078243,,,,
63,0.907048233996207,0.608423695391105,0.329781935732466,0.8194803178266752,0.22093262454048967,-0.3412711375283798,,,,
64,0.759731639576991,0.0190090909859995,0.110282110246882,0.5229866621717465,-0.962075037758596,-0.7828541207453082,,,,
65,0.222537504545402,0.0936110669599195,0.384881109829484,-0.558185852844846,-0.8123422205867601,-0.23042431741485736,,,,
66,0.0600439777440343,0.915693530815019,0.726413330736401,-0.8852250433144515,0.8376505799205596,0.456659677477359,,,,
67,0.163151901780813,0.566933809846902,0.794571083737375,-0.6777070413868457,0.13765872508181687,0.5937773441221981,,,,
