,Param1,Param2,Param3,Param4,Param5,Param6,sc_param1,sc_param2,sc_param3,sc_param4,sc_param5,sc_param6,"PR_kappa_A[emimTf2N,R32]","PR_kappa_A[R32,emimTf2N]","PR_kappa_B[emimTf2N,R32]","PR_kappa_B[R32,emimTf2N]","PR_kappa_C[emimTf2N,R32]","PR_kappa_C[R32,emimTf2N]",SSR
0,0.590627937242759,0.473396162640126,0.567118897366579,0.636729339908475,0.254856859122831,0.474068796655188,0.36528728096154994,-0.10015934505669932,0.26750461052768637,0.5524723781611427,-0.9878214112872412,-0.10790002970028723,,,,,,,
1,0.0924206282420954,0.219842598621251,0.824439646010416,0.407073888635506,0.96027500379152,0.578268394462505,-1.6401257127608098,-1.1179685638843035,1.2988743359195132,-0.3715551381323312,1.8468529287004727,0.3113169574097352,,,,,,,
2,0.38198335982754,0.343457511941981,0.0507937883566653,0.537434966542334,0.940800593091456,0.0895207692412738,-0.4745609891440852,-0.621756259201226,-1.8019829403170156,0.1529576586329875,1.7685963475293422,-1.6550179537988667,,,,,,,
3,0.053751106247803,0.659045042541833,0.74299975761301,0.754968760674668,0.970675701056011,0.50307897518575,-1.795780518435857,0.645068363179774,0.972454349287839,1.0282132225128051,1.8886474159509814,0.008814044970085977,,,,,,,
4,0.396842621803166,0.776562562151081,0.66041353340375,0.467503572273055,0.0850503219601873,0.733197806086984,-0.41474862488387876,1.1168046422373314,0.6414397232510267,-0.12841398832511497,-1.6701773122446633,0.9346306987549222,,,,,,,
5,0.646596286743465,0.500342086894004,0.871521088999047,0.126371768900464,0.201730240464483,0.140076029988257,0.5905743317498007,0.008006399808893061,1.487581912677911,-1.5009708828027624,-1.2013070776530559,-1.4516234634275844,,,,,,,
6,0.583119279892361,0.643969569559911,0.345339205897084,0.263729230058575,0.451935745331403,0.671345939208139,0.3350629973272907,0.5845527264204957,-0.6214126675926892,-0.9483078696899285,-0.19587344976836252,0.6857875762696759,,,,,,,
7,0.980708671278308,0.30701527376839,0.502690110554068,0.927560958908403,0.562297941780249,0.80947686156616,1.9354629056523627,-0.7680419014926947,0.009266980984168338,1.722644551625872,0.24760945287962333,1.241517447749004,,,,,,,
8,0.42769583223228,0.281561081212566,0.450695622898002,0.553881775113965,0.499882486259923,0.513432835028738,-0.29055649045553156,-0.8702195693215014,-0.19913261655450376,0.2191320237140708,-0.0032027661131410756,0.05046980967239589,,,,,,,
9,0.783671257287913,0.152061945670867,0.18869804720677,0.515153992121505,0.660863293357007,0.0054538911713708,1.1423364638536864,-1.390052191255125,-1.2492475766504822,0.06330930349681507,0.6436875450553332,-1.9932367577272594,,,,,,,
10,0.566761135390676,0.876082755239822,0.829799153643224,0.955896130306195,0.532076740646545,0.356051140929632,0.26921724407515724,1.5162964434162078,1.3203558291322328,1.8366522004986656,0.12616763284031363,-0.5827099819473505,,,,,,,
11,0.03657801767558,0.269523221450211,0.0454208894886546,0.244023520188333,0.845240223229017,0.966452344144528,-1.8649066318888314,-0.9185416849600205,-1.8235181070661541,-1.0275945491363343,1.3845935678786776,1.8730629646360577,,,,,,,
12,0.514102810649393,0.920206728126034,0.516619483112427,0.905021436757268,0.760881258487837,0.158953101947398,0.05725389717917695,1.6934179386263586,0.0650974308258947,1.6319559197805957,1.0456028649785383,-1.3756770164287795,,,,,,,
13,0.402703051445031,0.122504956973057,0.245620004228566,0.532071059546173,0.62960808595964,0.730168765452579,-0.39115888314330527,-1.5086992143952724,-1.0210981425619257,0.1313757731091787,0.5180906418995148,0.9224442286023478,,,,,,,
14,0.246159824737651,0.627089738498615,0.902676053973936,0.748194472013441,0.166861562153151,0.367542503032119,-1.0212857705788059,0.5167940745832822,1.6124544223379007,1.0009566122664912,-1.3414244653690202,-0.5364778054345098,,,,,,,
15,0.261303301565065,0.265727266842515,0.539154365696304,0.686113568921968,0.657014980731791,0.270567580577635,-0.9603293681913232,-0.9337793236377261,0.15541970675879924,0.7511717176563208,0.6282233652161913,-0.926628397875108,,,,,,,
16,0.421703752519784,0.525759674912318,0.117497249818692,0.136049857604769,0.921224503009118,0.532858603984163,-0.31467615770602486,0.1100371304969312,-1.5346281658056269,-1.462030721712149,1.6899311747476662,0.12862378056245216,,,,,,,
17,0.932628699056211,0.56287558991721,0.854947753987473,0.988588315550585,0.974229907409947,0.41877953796248,1.7419286092057509,0.2590270317171277,1.4211541719310001,1.9681904616900971,1.9029297499491458,-0.33034039354472444,,,,,,,
18,0.335696713890158,0.0525112035417496,0.0400974037461205,0.382763692099116,0.770323486767404,0.917077304002175,-0.6608766844815226,-1.7896666217294785,-1.8448552205999105,-0.4693681462782895,1.0835458104764397,1.6744167509991361,,,,,,,
19,0.298960600443949,0.432617453582257,0.151354575544,0.080193055634787,0.191396914498321,0.361419688593303,-0.8087490217855666,-0.26385235474319746,-1.3989242984733223,-1.6867727067437666,-1.2428308379707969,-0.5611111809531046,,,,,,,
20,0.377249763732713,0.209408085155623,0.228821830121717,0.103545405274655,0.893838831900168,0.120642537741298,-0.4936149350499386,-1.1598545615842073,-1.0884270630122739,-1.5928136323227717,1.5798837372631325,-1.529808506750506,,,,,,,
21,0.494270002906077,0.933105325878392,0.772302267616491,0.987530904866141,0.127214558934552,0.241917558947338,-0.022578272345237682,1.7451952100407793,1.0899020166635158,1.9639359292458072,-1.5007432233717037,-1.0418934852768817,,,,,,,
22,0.80270509410704,0.730933039001508,0.370134769139431,0.543997218341608,0.789003269313615,0.170474363388439,1.2189525692135894,0.9336395998051703,-0.5220293361397259,0.17936113043287172,1.1586092330159379,-1.3293245485627192,,,,,,,
23,0.271815711815895,0.127512035887536,0.0175457395757334,0.430787374264384,0.0531373590099613,0.789523019000911,-0.9180142039384309,-1.4885999067863498,-1.9352447589683621,-0.27614301920871553,-1.798417360890522,1.1612389252067223,,,,,,,
24,0.042758587630369,0.355396589020877,0.810358044557705,0.626523274754703,0.70918201182619,0.597580959131854,-1.8400282427684354,-0.5738306748687214,1.242433736007138,0.5114078835763398,0.8378529948964522,0.3890154835501445,,,,,,,
25,0.318293509068635,0.28932837628397,0.372123101843838,0.207518635509159,0.0690548505874611,0.621857781324176,-0.7309290752252466,-0.8390402618658164,-0.5140598810291694,-1.174473352734092,-1.7344540147918746,0.4866862660697704,,,,,,,
26,0.313537712487959,0.278653797649457,0.777387200262385,0.705152351072261,0.917373251420736,0.629079553413624,-0.7500723838160395,-0.8818899239612727,1.1102829832753085,0.8277749878424814,1.674455184886999,0.5157409802974775,,,,,,,
27,0.823027941382248,0.577529259005543,0.876914360320772,0.240169944968656,0.17643561541246,0.542494746861574,1.3007572743209619,0.31784947243282646,1.5091987344513864,-1.043099556830908,-1.3029517902486696,0.1673920183429849,,,,,,,
28,0.148621133601065,0.832898697533631,0.666339300638903,0.614710847177064,0.106035681960352,0.287513032480431,-1.4139041747293581,1.342947935341312,0.6651908469294168,0.4638801281694427,-1.585849085139291,-0.858453266287325,,,,,,,
29,0.80446881044764,0.461068254879586,0.555403717164768,0.976844064844803,0.306632891168828,0.106532310725516,1.2260519826561063,-0.1496457650803591,0.22054888600357758,1.9209370185419399,-0.7797629844146217,-1.5865769298679626,,,,,,,
30,0.860286975459702,0.825054865767021,0.894022724898754,0.729314056433711,0.728149165049685,0.812756881139393,1.4507345021186597,1.3114613959432933,1.5777709322616746,0.9249905360509083,0.9140711967553061,1.254713659174842,,,,,,,
31,0.557749464984982,0.415760397413238,0.120605222445571,0.983561542639972,0.215500222716125,0.304409184146709,0.23294294500280488,-0.3315195841016656,-1.5221710713365513,1.947965048089772,-1.1459733502095286,-0.7904764799624007,,,,,,,
32,0.0347880572605221,0.763091797554982,0.101288856274279,0.785104149807487,0.955165550956367,0.586613142944386,-1.872111684503989,1.0627305910851836,-1.5995931812077933,1.1494641164871804,1.8263209435897294,0.3448896428171584,,,,,,,
33,0.504919412740734,0.350134882122646,0.0342162870833849,0.484469591604929,0.0433801193154347,0.479936388033145,0.02028835058876588,-0.5949521046088677,-1.8684273798968603,-0.060150558836629786,-1.8376261581127349,-0.08429347045417113,,,,,,,
34,0.709971119210432,0.952404168316432,0.334011690556,0.399998027497264,0.516769580537691,0.619884866617661,0.8456743879074753,1.8226642048945698,-0.6668145889234716,-0.40002513680628327,0.06465686180814645,0.47874881356040744,,,,,,,
35,0.685549659361473,0.781823037451738,0.179375487435032,0.619592225644857,0.69573053370335,0.252601430908991,0.7473717094401349,1.137921128125201,-1.2866134166085907,0.48352054165269154,0.7837991544078022,-0.9989100121284,,,,,,,
36,0.901253694327041,0.0237714521398534,0.993208538304884,0.298518463886059,0.426037587289178,0.276241763882855,1.615636118057464,-1.9050331086367025,1.9753185286936938,-0.8083320530952076,-0.29994341821200265,-0.9037999601500128,,,,,,,
37,0.695664378232014,0.788822029353766,0.415181232798017,0.392341243228156,0.0656063272980061,0.64894917692265,0.7880860632530462,1.1660163296576616,-0.341478179273109,-0.4308325019777257,-1.7483116686576667,0.5956806717909835,,,,,,,
38,0.949143568994578,0.924900603557974,0.729290501559723,0.660004044806478,0.678539919307058,0.968136789404392,1.8084052227874912,1.712259991606932,0.9175061504911093,0.6461190459852939,0.7147198517472804,1.8798398436418458,,,,,,,
39,0.0148064841227728,0.337963915165036,0.683501966700447,0.831318024447774,0.229245764355726,0.274029129691774,-1.9525426731336695,-0.6438085362643875,0.7339806910293447,1.3354074135674905,-1.0907378356859978,-0.9127018547703436,,,,,,,
40,0.815067234486883,0.0758969928016699,0.761618113964071,0.315309530674323,0.672572371418758,0.865780227379242,1.2687133746053942,-1.6957918935614509,1.0470787593995143,-0.7407725518759845,0.6907396706313595,1.468037778700379,,,,,,,
41,0.0587302233847004,0.888097889889931,0.912908326895303,0.64758771836703,0.392397446126738,0.901391051296084,-1.7757382869727565,1.5645273364019028,1.653466492171614,0.5961614803462565,-0.435124013816784,1.6113076437005267,,,,,,,
42,0.518871926731371,0.0990305263233831,0.325681674119836,0.457575409206819,0.84819401782741,0.828107483768505,0.07645082020014415,-1.6029297649080183,-0.7002022065545987,-0.16836033320219146,1.3964631884958103,1.3164723753303433,,,,,,,
43,0.642997745078249,0.568395952911943,0.217264263383914,0.154352439389999,0.904399812704064,0.704385081381186,0.5760892728526299,0.2811867531513559,-1.1347510555211893,-1.388389581930701,1.6223223129025035,0.8187110225203664,,,,,,,
44,0.743505821426342,0.930206464868102,0.0822907882726831,0.294976868968499,0.82397385229359,0.251899821066348,0.9806602188044411,1.7335586650299053,-1.6757395171758334,-0.8225817960786688,1.29913611764024,-1.0017327366930708,,,,,,,
45,0.29332742349331,0.547748824290805,0.582892777861639,0.0991932606167477,0.755832271187055,0.937702707913461,-0.8314240127956518,0.198305497136555,0.3307280500687839,-1.610324653273962,1.0253138564626418,1.7573971066585266,,,,,,,
46,0.610886436951747,0.0516029634897894,0.544087838459297,0.871249243023114,0.440516431290676,0.845082496995082,0.4468329705083711,-1.793312459252491,0.17519360558201003,1.4960722030084637,-0.24176117853767765,1.3847664383665315,,,,,,,
47,0.895009726665332,0.442526007375128,0.640140330864893,0.676464910212641,0.702222397673295,0.835393318784558,1.5905025368053334,-0.2240776529571773,0.5601825084888596,0.7123499692792459,0.8098862636682775,1.3457848282407516,,,,,,,
48,0.637724930100867,0.725945877503222,0.609087784108491,0.837474344834138,0.0902298378699624,0.739802070302309,0.5548648317854239,0.9136202442564563,0.43572050225866654,1.3601776047586296,-1.6493637834830897,0.9612010483981783,,,,,,,
49,0.787794609084856,0.242479714526885,0.445100890781471,0.961510294277813,0.370677605516587,0.481860245261534,1.1589340189715842,-1.0270991440614052,-0.22155691524428445,1.8592410045614631,-0.5224037007819313,-0.07655338653939014,,,,,,,
50,0.48870733650313,0.907993213583764,0.169420141659214,0.609366925262444,0.46424130757524,0.855840527888926,-0.044969440203832534,1.6443907133790647,-1.326515532132115,0.4423786533877121,-0.14642439349534953,1.428048268560286,,,,,,,
51,0.391852218212074,0.457129692650089,0.751656601113693,0.463291662117134,0.429148634950761,0.922000081012233,-0.43483628723786727,-0.16545585618130643,1.0071519255661419,-0.14536077037907535,-0.28744188696643214,1.6942221225149372,,,,,,,
52,0.890931317117013,0.226619696144856,0.969888383094442,0.529496605164149,0.280244371914964,0.0191586623018905,1.5740858858366313,-1.090764085954325,1.881848794122158,0.12101735716369788,-0.8858034356909814,-1.9380995692613991,,,,,,,
