,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,sc_param1,sc_param2,sc_param3,sc_param4,sc_param5,sc_param6,sc_param7,sc_param8,"SRK_kappa_A[bmimpf6,R32]","SRK_kappa_A[R32,bmimpf6]","SRK_kappa_B[bmimpf6,R32]","SRK_kappa_B[R32,bmimpf6]","SRK_kappa_C[bmimpf6,R32]","SRK_kappa_C[R32,bmimpf6]","SRK_kappa_D[bmimpf6,R32]","SRK_kappa_D[R32,bmimpf6]",SSR
0,0.605707192276257,0.604210717330864,0.49695445872409,0.334682499154494,0.363235997331042,0.0519309090122299,0.80110811981498,0.680454822443468,0.42413308236651526,0.41631185124722103,-0.01172759204913909,-0.6605004945332615,-0.5474246186440479,-1.795798959315111,1.2044388562931463,0.7231899890633486,,,,,,,,,
1,0.0269050444433531,0.492591498143853,0.582706957903204,0.567361822438639,0.941363406378541,0.974878890084004,0.838179987009067,0.901937493347957,-1.8937865200060182,-0.030580535801672193,0.3314724941025271,0.271295565844222,1.766365187527688,1.9015441134105147,1.352865920262858,1.6098924010103173,,,,,,,,,
2,0.388988593905557,0.592583845806205,0.288867856685505,0.523788064842697,0.972454423940613,0.689970563690778,0.151267943132473,0.526464875014123,-0.44375638425510266,0.36976108331127877,-0.8445352703126296,0.09679851517951965,1.89079810382403,0.7601972026901733,-1.3973688425089175,0.10669364086792088,,,,,,,,,
3,0.0464074271855139,0.0987640433648785,0.888998113460964,0.964545857932813,0.375098624233734,0.363889611671882,0.017797746283545,0.869352468784349,-1.8156856431860575,-1.6073564049886047,1.5573160786183653,1.8618731654977472,-0.4999478431576736,-0.5460878467606094,-1.9317522158099971,1.4794387643627704,,,,,,,,,
4,0.209938049859545,0.339557630651206,0.631779214117068,0.474497103816673,0.0952072895769606,0.472315033756676,0.475440179368025,0.0734688781350514,-1.1607972028035727,-0.6432856849797046,0.5278702984986086,-0.10059385577980828,-1.6201329560406998,-0.11173402457982307,-0.0994592175895308,-1.7068687538541902,,,,,,,,,
5,0.005022310313639,0.897651146456374,0.666543873329774,0.0802791096809522,0.633343247290974,0.91841696824131,0.901791201292361,0.435701609833709,-1.9814199515381588,1.5911659201405013,0.6670059989277335,-1.679293538591757,0.533602490172763,1.6753568310509621,1.6075503072721928,-0.2566756729614268,,,,,,,,,
6,0.813291688605949,0.0553143600208122,0.157971376271114,0.294459954817906,0.369933812191053,0.506489136812183,0.305947702404677,0.324506041221088,1.2554433582401474,-1.7813168828308283,-1.3684113530532074,-0.8215771549867656,-0.5206185279723536,0.025167930665978222,-0.778067354291001,-0.7018453942943625,,,,,,,,,
7,0.967710276841676,0.266849958585283,0.285127904813749,0.185845894854593,0.674515420465444,0.609063845189834,0.992693091506574,0.530414477603864,1.8738409816463686,-0.9343870326057735,-0.8595033682325368,-1.2565369603830843,0.6983823520132164,0.4360837084073741,1.9715001618385886,0.12250581311712416,,,,,,,,,
8,0.413494294687225,0.68259832067343,0.947921195105228,0.599878077574359,0.346761452276186,0.369302476996618,0.141582045556494,0.694350965199385,-0.3456188005844518,0.730154067918789,1.7931390212756262,0.4015113409549862,-0.6133592790886127,-0.5244038293268543,-1.4361489053416632,0.7788229794373205,,,,,,,,,
9,0.654207707764344,0.322993820261167,0.562377679302033,0.129465130537735,0.151486222489938,0.66998599407562,0.191616433417116,0.362551100247516,0.6183623125031392,-0.7096025864752058,0.25011031534258166,-1.4823214148417392,-1.3948926037612401,0.6801387253508513,-1.2358229479575034,-0.5495325949966421,,,,,,,,,
10,0.692145728300862,0.598247858319883,0.974898909094561,0.362503427682052,0.514273950218043,0.156300359137086,0.939121887860401,0.0028997495798607,0.7702920898995314,0.39243821804621604,1.9011096793199482,-0.5490877947190853,0.057061642110763255,-1.3776934199593558,1.7570136233295912,-1.9893911572699738,,,,,,,,,
11,0.877723100971527,0.775547872257762,0.331566447228001,0.519705974695522,0.436031816367534,0.212537605171563,0.532050648825363,0.132591962154739,1.5134707935043243,1.1022982854217918,-0.6736462572457251,0.08045122886479028,-0.25608014788791555,-1.1524061921642605,0.1271958286078707,-1.4701704108736342,,,,,,,,,
12,0.344109479286406,0.843590598961507,0.0314726659449716,0.969160607203654,0.0429345182456586,0.101208489122911,0.10951875379565,0.478901699892213,-0.6234830488888445,1.3747224860158291,-1.8746866068079198,1.880353557865695,-1.829339790994231,-1.5983922547126117,-1.5645228076420417,-0.08372478748235257,,,,,,,,,
13,0.707481036229356,0.317665588936376,0.163166131302037,0.247889392747762,0.372148880532814,0.36555822589658,0.358523928142566,0.38921494896842,0.8317051495935273,-0.7309353464857833,-1.3476208176027396,-1.0080753175825574,-0.5117533496934263,-0.5394033538408953,-0.5675644740333712,-0.4427842933075663,,,,,,,,,
14,0.250248355224626,0.934601167275131,0.427921972203906,0.689839673530617,0.863886895179172,0.573719708093223,0.268536271989147,0.188603550320869,-0.999367174713355,1.739103552436017,-0.2880105639483572,0.7617748122173,1.4562875834815499,0.29449457972878035,-0.927853949781664,-1.2459288929207228,,,,,,,,,
15,0.408450739468225,0.595606061764897,0.31642568365888,0.389481448255623,0.191349683615525,0.687220562693284,0.824200580281549,0.801809675401734,-0.36581664461723395,0.3818611975549939,-0.7342428743830358,-0.4410506346808558,-1.235350488048251,0.7491806585873673,1.2968956534904605,1.209032246519091,,,,,,,,,
16,0.184888208845675,0.531024103642801,0.318739850711956,0.440846214760106,0.635598449772731,0.663896923692271,0.591636932205873,0.798428999740015,-1.2611138960635417,0.12329295423911768,-0.724981076306153,-0.2353534270581623,0.5426282938822595,0.6557458205903139,0.3657653360117754,1.1954977643358355,,,,,,,,,
17,0.820095168849426,0.220539929628359,0.0861146321181103,0.475767778757134,0.71884812211138,0.958238874901147,0.436264132147715,0.166032047316594,1.2826891455610028,-1.119799540734763,-1.6559976160771965,-0.09550526480906663,0.8758113262205125,1.8348839699049826,-0.2563109250151785,-1.336293552482688,,,,,,,,,
18,0.448929029367959,0.259769341713571,0.970810066928549,0.683093076609875,0.738228995646333,0.0656270116270704,0.788061032491542,0.658779963809863,-0.2037138915773502,-0.9627358581810221,1.8847452468302923,0.7347571454002733,0.9533777361815279,-1.740932172491963,1.1522013778128817,0.636415031227866,,,,,,,,,
19,0.782273619011377,0.554670661991,0.528944221105605,0.319653164151698,0.961149377858056,0.447286970208982,0.81116677911408,0.102698937937727,1.131225796487474,0.21796721358877758,0.11630236988089537,-0.720687514798044,1.8455528862910677,-0.2119968121687228,1.2447113696634782,-1.5898466662003732,,,,,,,,,
20,0.382215939914322,0.497369537086339,0.199491334267578,0.369457359173087,0.810726049933863,0.0541034624328705,0.746081115776793,0.0259947591542373,-0.4708787221820556,-0.01145059344969579,-1.2022394828709015,-0.5212398283590989,1.2435264863754214,-1.7870956786268495,0.984123634357406,-1.89693064733523,,,,,,,,,
21,0.979261303963573,0.108369577503443,0.237679346366653,0.473407388726937,0.359933849589086,0.203634570026278,0.320191569938818,0.745035488330891,1.9200991931848503,-1.5688985111659408,-1.0494027822752932,-0.10495776836653148,-0.5606405216859034,-1.1880718808008255,-0.7210382484572584,0.9817376757679819,,,,,,,,,
22,0.373288158394025,0.417842985594405,0.69811888044571,0.484689396898763,0.694161619247431,0.658365467025406,0.403558940438648,0.943823258343268,-0.5066316644768893,-0.32985284253237723,0.7933760203984086,-0.05977742909411443,0.77701065048237,0.6335867245104181,-0.3872548442013599,1.7775814066373186,,,,,,,,,
23,0.0800011362088449,0.663989846813988,0.67607837932428,0.983816702468048,0.790382711856698,0.0604182723594987,0.367666504178019,0.444414020469315,-1.6811534598603353,0.6556509011438085,0.7051651582531453,1.939045888731735,1.162108087022931,-1.7617984579636818,-0.5309597432557809,-0.2217956731270574,,,,,,,,,
24,0.520299185908957,0.23973339417164,0.999607796082401,0.79299511705513,0.734471221900896,0.266325210389904,0.42888097431331,0.363870382214166,0.08210102028875799,-1.0429542335559496,2.0,1.174874844166649,0.9383383202153879,-0.9369322612049074,-0.2858713578482055,-0.5442508702590387,,,,,,,,,
25,0.805261688862566,0.208487891536901,0.660723226332221,0.165264000825841,0.288755817677209,0.392291762926378,0.0265540172141305,0.108377169256379,1.223285748110464,-1.1680525576499952,0.6437105081823726,-1.3389599599879003,-0.8455102616146957,-0.4323084146095466,-1.8966941600949767,-1.5671139558475495,,,,,,,,,
26,0.690895231957961,0.665245875173316,0.414713962833139,0.986092897271884,0.400733982002172,0.820587436941203,0.747755267612196,0.608716039908016,0.7652842474152597,0.6606796902339811,-0.3408718799138668,1.948161221030841,-0.3973496467152977,1.283450301887303,0.9908265457664114,0.4359848942152933,,,,,,,,,
27,0.247347225524384,0.818684867646114,0.93683666627165,0.201338407260623,0.744135529929243,0.534277775767587,0.599877506669319,0.387323645570638,-1.0109852819135332,1.2750068474385117,1.748776334624493,-1.194495083083746,0.9770169523814958,0.13648962359922923,0.39875866398820303,-0.4503560969059617,,,,,,,,,
28,0.961079111889509,0.117583512469167,0.956455028767823,0.596867211675308,0.719746665296965,0.282137663964809,0.899236573409615,0.0704489385035814,1.847285262586337,-1.5320084717897755,1.8272932730612106,0.38945391813175334,0.8794074886419359,-0.8735873415702393,1.5973221762156697,-1.7189590349774182,,,,,,,,,
29,0.790311227799394,0.0067497557218835,0.683268957707879,0.549254392030333,0.545062738930526,0.604503773053946,0.330478185541164,0.499625123682798,1.163413878435167,-1.9757560851412381,0.7339434112994718,0.19878189303533844,0.1802849737716663,0.4178159929255374,-0.6798530514978569,-0.0007588841732171225,,,,,,,,,
30,0.302832017131405,0.110259238838124,0.748263476077069,0.0291967574237088,0.264128077612567,0.0009572951154977,0.654766121692519,0.76537817787967,-0.7887862341370251,-1.5613328314315689,0.9940655595426446,-1.8838597798730579,-0.9440757560348609,-2.0,0.6185198087561372,1.0631793154896259,,,,,,,,,
31,0.559205467153149,0.270665535742983,0.819187065783019,0.0232001431664919,0.676780380415696,0.0243129653048381,0.553517216198162,0.350200750082104,0.2379083756846927,-0.919110520223825,1.277917136234604,-1.90787403890395,0.7074472072030344,-1.9064368445953546,0.21314293108240578,-0.598977028889996,,,,,,,,,
32,0.60322965149697,0.373322527710704,0.272817884008696,0.78522524685666,0.20495304379017,0.368383262120682,0.751160794313105,0.28147382554434,0.41421131486878204,-0.5081004045657813,-0.9087707393443516,1.1437593400539887,-1.1809069249007544,-0.5280862175259613,1.0044614761798165,-0.874124197309381,,,,,,,,,
33,0.254650694157559,0.912757695049656,0.531632495351111,0.235821347854862,0.839092381682044,0.828831426197503,0.242206530621509,0.0144495410888768,-0.9817371991731139,1.651648349690658,0.127061426019071,-1.0564034480281261,1.3570546260385496,1.3164758430808705,-1.0332720606585748,-1.943151747447498,,,,,,,,,
34,0.600638136930707,0.0373035997138954,0.792098648764701,0.284556803213684,0.467142577567449,0.543413219209938,0.86147607382827,0.111093400053619,0.4038331183892674,-1.8534269703654682,1.1695034206765236,-0.861235675219207,-0.13156821332109736,0.17308634326335381,1.4461379896316573,-1.5562395682962273,,,,,,,,,
35,0.812609826413917,0.999764635281514,0.87108234295639,0.274187046106424,0.0734397084297876,0.0092368877792593,0.504601289385296,0.637493095372332,1.2527127157452203,2.0,1.4856132823208448,-0.9027627807790617,-1.707251481429983,-1.966831831036891,0.01729502948685191,0.5511933860794014,,,,,,,,,
36,0.470174150907968,0.369390972534671,0.0372703906732177,0.182636057225553,0.426602345256863,0.774671516969926,0.959992695580577,0.981963256694004,-0.1186338968732008,-0.5238412607572953,-1.8514828559520808,-1.269391192615565,-0.29381891237480895,1.0995104568307235,1.8405754438433477,1.9302742940363284,,,,,,,,,
37,0.567410198110919,0.751503661156364,0.834723755118074,0.0001953171146985,0.0885208736939393,0.868926760705811,0.397324771859023,0.37865749218303,0.2707657290832812,1.006031934769326,1.3400983340929313,-2.0,-1.646893425563238,1.4770983378836195,-0.4122149934628341,-0.48505090657081396,,,,,,,,,
38,0.661854594385978,0.408707376984689,0.0353896246572143,0.771189832581336,0.114389019241712,0.746470047581536,0.211980171543247,0.970723362693971,0.6489856757089769,-0.3664292849092068,-1.8590100891511419,1.0875526107970797,-1.5433635625324995,0.9865349591620864,-1.1542913152052208,1.8852755540484245,,,,,,,,,
39,0.32791790690416,0.879756425378725,0.550062994453204,0.98713628864762,0.871335960673611,0.253998659816772,0.664898870186127,0.141662625469144,-0.6883251769952465,1.5195204214870284,0.2008242777167757,1.952339623991707,1.4861003402144215,-0.9863126025750104,0.6590889578895167,-1.4338561520379614,,,,,,,,,
