,P1,x1,P2,x2,P3,x3,P4,x4
0,0.7749176435572982,0.46199999999999997,1.0848932895283978,0.36299999999999993,0.9417255428409379,0.15400000000000005,0.8270328830612464,0.08799999999999993
1,0.761814340585952,0.4299285714285714,1.0413264556678183,0.33871428571428563,0.8815831638510712,0.1439285714285714,0.7715890758144234,0.08221428571428574
2,0.7418421345653845,0.39785714285714274,0.9920875437825479,0.31442857142857134,0.8211155598812604,0.1338571428571428,0.7162924093106146,0.0764285714285714
3,0.7149258662000838,0.3657857142857143,0.9375008037855141,0.29014285714285704,0.7603552762584569,0.12378571428571426,0.6611437480240406,0.07064285714285716
4,0.6811230766067177,0.33371428571428563,0.8779196216807351,0.26585714285714296,0.6993331095007252,0.1137142857142858,0.6061439214986082,0.0648571428571429
5,0.6406076633749928,0.3016428571428571,0.8137140038288565,0.24157142857142852,0.6380781976487808,0.10364285714285715,0.5512937238021607,0.05907142857142853
6,0.5936502856981377,0.26957142857142863,0.7452600426085939,0.21728571428571442,0.5766181063112773,0.09357142857142868,0.49659391316274426,0.05328571428571423
7,0.5405970816013703,0.23750000000000004,0.6729314440636354,0.19299999999767706,0.5149789105147659,0.08349999999999992,0.44204521176092487,0.0475
8,0.4818485149806103,0.20542857142857143,0.5970930131149991,0.1687142857140508,0.4531852724723098,0.0734285714285714,0.3876483056532784,0.04171428571428561
9,0.41783980676710486,0.17335714285714268,0.5180958830196248,0.14442857142870685,0.39126051539577217,0.06335714285714283,0.33340384479644836,0.035928571428571345
10,0.3490238974538946,0.14128571428571424,0.4362742240360735,0.12014285714285719,0.32922669347381206,0.05328571428571412,0.27931244312718717,0.030142857142857114
11,0.275857394349556,0.10921428571428565,0.3519431602755861,0.09585714285714284,0.2671046580978511,0.04321428571428578,0.2253746785998728,0.024357142857142876
12,0.19878956032590256,0.07714285714286705,0.2653976392757745,0.07157142857142863,0.20491412024626215,0.03314285714285714,0.17159109287292446,0.01857142857142858
13,0.11825412689514814,0.04507142857142856,0.17691202910216255,0.04728571428571437,0.14267370807631133,0.023071428571428625,0.11796218927140452,0.012785714285714272
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
