,R32_x,"P, MPa"
0,0.014000000000626888,0.009075070202427506
1,0.13599999999944293,0.0935983805112924
2,0.30599999999435135,0.2328440255141702
3,0.44799999997808193,0.37821312144365216
4,0.5699999999764256,0.5358975060503453
5,0.6719999999646176,0.701019931983949
6,0.7859999999666692,0.9278437889832462
7,0.01000000000044334,0.010128233398087608
8,0.09500000000235215,0.09981064714136423
9,0.21799999999634023,0.24319050007332219
10,0.32499999999274964,0.3851259125016638
11,0.41699999998234055,0.5244172518634463
12,0.498999999966041,0.6663034308573375
13,0.5699999999752792,0.8064355470259489
14,0.6429999999658307,0.9712797977474859
15,0.005000000000271382,0.00950869087151236
16,0.05500000000372805,0.106562713868862
17,0.13299999999943843,0.2657886896956541
18,0.19999999999804213,0.411352185468072
19,0.2639999999864029,0.5593311061216233
20,0.31999999999271794,0.6971744083733905
21,0.36799999998800964,0.8225171481636893
22,0.4169999999811232,0.9583437230497943
23,0.002000000000079845,0.0063577883203177615
24,0.03399999999857675,0.10928961760889355
25,0.08399999999439742,0.2748493008467378
26,0.13099999999940168,0.43618049417582216
27,0.174999999999699,0.59271026144006
28,0.21599999999542865,0.7438055452029037
29,0.253999999987741,0.8887733736352287
30,0.287999999976341,1.02285402550243
