,R32_x,"P, MPa"
0,0.014000000000626034,0.010649606571686149
1,0.1359999999995295,0.10745267075477966
2,0.30599999999406396,0.257233024656108
3,0.44799999997583323,0.4009053845214035
4,0.569999999973482,0.5435352247653403
5,0.6719999999576126,0.6808004551677125
6,0.7859999999557798,0.8558463217225436
7,0.010000000000443201,0.010641062946417517
8,0.09500000000235022,0.10487486084325937
9,0.21799999999626496,0.25551701015953265
10,0.32499999999273954,0.4045322015318237
11,0.4169999999823122,0.5505526376998475
12,0.498999999965966,0.6989408740471765
13,0.5699999999752117,0.8449968314668973
14,0.6429999999656612,1.0159254468080468
15,0.005000000000271526,0.008865704248108171
16,0.05500000000373191,0.10030808455555287
17,0.13299999999937193,0.25430516302193046
18,0.19999999999833584,0.3998167676693146
19,0.2639999999877089,0.5528182383703087
20,0.3199999999932276,0.700323003585791
21,0.36799999998898525,0.838916580231573
22,0.4169999999829306,0.9941955343279808
23,0.0020000000000000235,0.0055971523669395345
24,0.03400000000232408,0.09711047481969519
25,0.08399999999426754,0.24798475322176255
26,0.1309999999993654,0.39973794942901913
27,0.17499999999984236,0.5518524657060894
28,0.21599999999629932,0.703644236074359
29,0.2539999999898124,0.8542423001304635
30,0.28799999997932235,0.9981954481313641
