,Param2,sc_param2,"PR_kappa_A[R125,emimTf2N]",SSR
0,0.59567516349226,0.382672759479985,,
1,0.198176113109612,-1.2075527744271564,,
2,0.636332340393527,0.5453249237624807,,
3,0.816535809996796,1.2662427684363733,,
4,0.811058224424746,1.2443292659199519,,
5,0.848048846688135,1.3923130962755952,,
6,0.129162107755225,-1.4836486126589783,,
7,0.218836473450551,-1.1248994133128178,,
8,0.875478971274318,1.502049420106336,,
9,0.130798274489055,-1.4771030017566094,,
10,0.396146869803328,-0.4155555307652934,,
11,0.641805578905684,0.567221035531345,,
12,0.325614985250326,-0.6977237615140293,,
13,0.302372069832245,-0.7907088329115479,,
14,0.517253335688742,0.06894020371972776,,
15,0.572708824821525,0.29079415463953406,,
16,0.970724196902757,1.8830852732267096,,
17,0.304266203236607,-0.783131206496231,,
18,0.0519654686822474,-1.7924797066389238,,
19,0.0456818977534254,-1.8176176155861536,,
20,0.607750527919539,0.4309811839278117,,
21,0.472951644812198,-0.10829211912311609,,
22,0.60389438478609,0.4155543866378353,,
23,0.549886975262478,0.1994935896071195,,
24,0.0004073709106978,-1.9987418435599384,,
25,0.277871132998508,-0.8887267157722696,,
26,0.814631105526134,1.2586228516570048,,
27,0.218067620628759,-1.1279752681805295,,
28,0.494087904613426,-0.023734885603055478,,
29,0.899736097398926,1.599091919466837,,
30,0.939676631848517,1.75887710048424,,
31,0.0666351297103824,-1.7337925990389276,,
32,0.351420648744912,-0.5944862192632931,,
33,0.103641361858071,-1.5857463201401476,,
34,0.663970068703397,0.6558917822624828,,
35,0.787306871194677,1.149310149937298,,
36,0.98551024712535,1.9422380047539072,,
37,0.526377417594011,0.10544179537196374,,
38,0.760081060600758,1.040391199952155,,
39,0.214808180046231,-1.1410149110063414,,
40,0.809390785377033,1.2376585477198594,,
41,0.411341895702589,-0.3547666605777433,,
42,0.062403681437277,-1.750720833415392,,
43,0.552220584710035,0.20882937374572252,,
44,0.048024567547933,-1.8082455848324883,,
45,0.806623281609772,1.2265869359722439,,
46,0.0782612260913376,-1.6872815059762827,,
47,0.849233009921215,1.3970504323968895,,
48,0.20235300842541,-1.190842783353605,,
49,0.177715233910078,-1.2894080958875893,,
50,0.0376821273738485,-1.8496213124773817,,
51,0.358315952460827,-0.5669010262356939,,
52,0.300450320655903,-0.7983969383473779,,
53,0.0470368144192195,-1.8121971672198294,,
54,0.634977687264632,0.5399055296957971,,
55,0.0784261129511907,-1.6866218634073462,,
56,0.3724731075971,-0.5102642378873594,,
57,0.961104475983635,1.8446008395659939,,
58,0.615242145557997,0.4609519766818493,,
59,0.278270470267648,-0.8871291363027947,,
60,0.304933993279415,-0.7804596610514307,,
61,0.63276617524839,0.531058205725123,,
62,0.158504566729104,-1.3662618479787423,,
63,0.481425202366096,-0.0743930001886961,,
64,0.342700432135405,-0.6293721167271744,,
65,0.191029798146361,-1.2361421572620706,,
66,0.0061723622998059,-1.9756785519598972,,
67,0.112742669901857,-1.549335837072954,,
68,0.691342881453851,0.765398825684922,,
69,0.982150021842702,1.9287951649810742,,
70,0.623265101200485,0.49304842800118465,,
71,0.493532278365667,-0.025957711156084695,,
72,0.916737686271394,1.6671080838223586,,
73,0.941912258683208,1.7678208976414695,,
74,0.782240594337931,1.1290421195817921,,
75,0.241305105268532,-1.035011923029466,,
76,0.799653398462417,1.1987033821911632,,
77,0.688181006999308,0.7527495036606733,,
78,0.268687960038468,-0.9254647057354748,,
79,0.123852565297704,-1.5048898457667959,,
80,0.2491954146156,-1.003446133420522,,
81,0.448756006381254,-0.20508863223436258,,
82,0.108243247748252,-1.5673361215757782,,
83,0.970891462847231,1.8837544335067147,,
84,0.591423885962912,0.3656651966382949,,
85,0.306210718564909,-0.775352023317899,,
86,0.27526626722117,-0.8991476817281285,,
87,0.0358961487001474,-1.856766257571462,,
88,0.166407573687019,-1.334645260600674,,
89,0.842677446851535,1.3708243979635784,,
90,0.471796096310898,-0.11291497980835885,,
91,0.412825409460577,-0.3488317496500717,,
92,0.700365974448594,0.8014964034306957,,
93,0.790192797358122,1.160855519592051,,
94,0.906007020517242,1.624179229875038,,
95,0.0656653772817215,-1.7376721682407672,,
96,0.558747382902591,0.23494033207498166,,
97,0.576374874166573,0.305460467103543,,
98,0.119826282226755,-1.5209973009669975,,
99,0.726475073172744,0.905947861663055,,
100,0.759310053997167,1.0373067287146482,,
101,0.854976957827802,1.420029537926058,,
102,0.902170122271179,1.6088294232377156,,
103,0.0533049330396285,-1.7871210764212782,,
104,0.0684292797429452,-1.7266149637950317,,
105,0.608543490786734,0.43415349288714067,,
106,0.882127157921946,1.5286460022895172,,
107,0.614717270622524,0.45885217411957013,,
108,0.811824134796557,1.2473933492901277,,
109,0.164744194183157,-1.3412997382832565,,
110,0.874062928768241,1.4963844331130494,,
111,0.648358644605672,0.5934370790450605,,
112,0.691974159632297,0.7679243026071858,,
113,0.0079830578838522,-1.968434724964307,,
114,0.498238771666102,-0.007129022598691082,-0.013187024093431102,0.295091059745919
115,0.290579944529145,-0.8378841374511954,,
116,0.150445146483406,-1.3985041787487396,,
117,0.192718336849739,-1.2293870282661215,,
118,0.0708735747560904,-1.7168363735353476,,
119,0.152611595225814,-1.3898371338721247,,
120,0.643070627411314,0.5722819594086408,,
121,0.769025933848182,1.0761758535806947,,
122,0.997108163045253,1.9886363597139596,,
123,0.55973620295901,0.23889618278869662,,
124,0.484453128449161,-0.06227954893028875,,
125,0.872738768219714,1.4910870269601717,,
126,0.243742137488661,-1.0252623881320295,,
127,0.235405096224134,-1.0586153631475066,,
128,0.508515401933062,0.033983427449456816,,
129,0.532742409767428,0.13090543627259787,,
130,0.721411620041399,0.8856911278382684,,
131,0.0595963885466231,-1.7619516246124436,,
132,0.920232215980958,1.6810882187882066,,
133,0.870282711762907,1.4812613841402147,,
134,0.976666380758585,1.9068574369227287,,
135,0.664489089574248,0.6579681651888407,,
136,0.93710351893495,1.7485831643029046,,
137,0.101919545696491,-1.592634578167941,,
138,0.438461797088474,-0.24627140852780127,,
139,0.192242403178988,-1.2312910375334285,,
140,0.798572026430992,1.1943772701806572,,
141,0.188999423389942,-1.2442648276884527,,
142,0.660903494799535,0.6436237174234845,,
143,0.214249397110848,-1.1432503651310801,,
144,0.385832239889797,-0.4568200013231718,,
145,0.171265295094445,-1.3152115723660482,,
146,0.758149150973487,1.0326624468506571,,
147,0.0461451954159446,-1.8157641576419692,,
148,0.638486474114535,0.5539427014484892,,
149,0.671798692392364,0.6872107936502116,,
150,0.487278736189052,-0.050975487769753025,,
151,0.253453304350641,-0.9864121179412264,,
152,0.60536495468551,0.4214375146634284,,
153,0.0239058139828817,-1.90473451412235,,
154,0.445200454875296,-0.21931288959159012,,
155,0.454100528386198,-0.18370746075581668,,
156,0.220284384101318,-1.119106935354822,,
157,0.653712560452051,0.6148558313090118,,
158,0.466945048169624,-0.13232197112831456,,
159,0.76758872276454,1.0704261800641874,,
160,0.281156894442534,-0.8755817743149559,,
161,0.391901740812492,-0.4325384959056082,,
162,0.568561149982254,0.27420106233049957,,
163,0.617101806891657,0.4683916949261042,,
164,0.351023126010119,-0.5960765395485064,,
165,0.203897704429805,-1.184663108141932,,
166,0.0808246531569373,-1.6770263187749517,,
167,0.179796167058328,-1.2810831627248174,,
168,0.0790834328972015,-1.6839922043903333,,
169,0.735109360923247,0.9404899941152811,,
170,0.15074505797526,-1.397304359750935,,
171,0.342092011286592,-0.6318061511436404,,
172,0.720346242057262,0.881429001244491,,
173,0.710189135819713,0.8407947162719625,,
174,0.0227273412711022,-1.9094490848753631,,
175,0.391033212038147,-0.43601311209039406,,
176,0.0631256137259052,-1.7478326877505823,,
177,0.140364066698747,-1.4388343140471451,,
178,0.522705950835928,0.09075381013030182,,
179,0.118823325020142,-1.5250097084377494,,
180,0.975523352329443,1.902284663749425,,
181,0.276338615744868,-0.8948576689545367,,
182,0.867513432797286,1.4701826705749794,,
183,0.608724111066145,0.4348760782115191,,
184,0.39764895969447,-0.40954630458772523,,
185,0.159954350587077,-1.3604618761111977,,
186,0.579735344469033,0.3189042870969856,,
187,0.78193204175867,1.1278077312489865,,
188,0.543711731625787,0.1747890523265636,,
189,0.2254973616916,-1.0982520174279187,,
190,0.632335967757148,0.5293371275570302,,
191,0.557174477041024,0.2286478011592772,,
192,0.429667060920478,-0.28145542721881633,,
193,0.914783067420054,1.6592884807227666,,
194,0.831488673569414,1.3260628496046607,,
195,0.245854150488444,-1.0168131176319726,,
196,0.257156606584427,-0.9715967724296515,,
197,0.0066239476050366,-1.9738719502021727,,
198,0.577133055585452,0.30849363020286313,,
199,0.659220364531516,0.6368902252893038,,
200,0.655673410988534,0.6227003647444733,,
201,0.148798645308122,-1.4050911333792582,,
202,0.318277883055061,-0.727076403349437,,
203,0.0576209455841222,-1.7698545361709042,,
204,0.489989717399665,-0.040129998858749794,,
205,0.931024854625557,1.7242650000518416,,
206,0.933776325003471,1.7352724689917949,,
207,0.683246544866977,0.7330088082517738,,
208,0.813500379111561,1.254099293639479,,
209,0.719033477209165,0.8761771844679473,,
210,0.682601642471528,0.7304288266011669,,
211,0.20593598153909,-1.1765088237449173,,
212,0.830262923751873,1.3211591431526344,,
213,0.397178495633021,-0.41142843226219816,,
214,0.787512522269269,1.150132872883622,,
215,0.204505425496698,-1.182231873256877,,
216,0.426225883758622,-0.29522212121271085,,
217,0.40164801785791,-0.39354776472464814,,
218,0.585570911774856,0.3422499230818268,,
219,0.208734775992829,-1.165312031198598,,
220,0.78425873502372,1.1371158466673514,,
221,0.535176963842868,0.14064505716154185,,
222,0.645358525001429,0.5814348697445602,,
223,0.240345887122177,-1.0388493490244526,,
224,0.299263948068471,-0.8031431131607407,,
225,0.402525687823546,-0.3900365785007964,,
226,0.752093660446286,1.0084369910982018,,
227,0.94538581345143,1.781717120740705,,
228,0.277738926817254,-0.8892556167720786,,
229,0.9012458075039,1.6051316308961252,,
230,0.137250670360335,-1.4512896956379935,,
231,0.428850107899441,-0.2847237106343492,,
232,0.850409029737338,1.4017551901521075,,
233,0.48645952643928,-0.05425279940221883,,
234,0.971158560177015,1.8848229769244962,,
235,0.866664140075117,1.4667850096969106,,
236,0.171906789181081,-1.3126452259170769,,
237,0.270070119982493,-0.9199352685385396,,
238,0.894107489878309,1.5765742420258202,,
