,sc_param1,sc_param2,sc_param4
0,-0.4899940086736178,-0.100592366344991,-1.159643176594666
1,-0.4899940086736178,-0.100592366344991,0.22230114106633803
2,-0.4899940086736178,-0.100592366344991,-1.6144839298526856
3,-0.4899940086736178,-0.100592366344991,1.2129943445744469
4,-0.4899940086736178,-0.100592366344991,-1.6494714291287336
5,-0.4899940086736178,-0.100592366344991,-0.8183434807291134
6,-0.4899940086736178,-0.100592366344991,0.049133917090279144
7,-0.4899940086736178,-0.100592366344991,0.4580176095329689
8,-0.4899940086736178,-0.100592366344991,-1.9205979429152753
9,-0.4899940086736178,-0.100592366344991,-1.1901755880107967
10,-0.4899940086736178,-0.100592366344991,-0.05605084201345667
11,-0.4899940086736178,-0.100592366344991,1.9910057585362142
12,-0.4899940086736178,-0.100592366344991,-1.1167849436868744
13,-0.4899940086736178,-0.100592366344991,-1.7813667358588232
14,-0.4899940086736178,-0.100592366344991,-1.145873831433733
15,-0.4899940086736178,-0.100592366344991,-1.0291009395782442
16,-0.4899940086736178,-0.100592366344991,-0.9759464840471537
17,-0.4899940086736178,-0.100592366344991,-0.18406865621653723
18,-0.4899940086736178,-0.100592366344991,-1.6022876701743825
19,-0.4899940086736178,-0.100592366344991,-1.3966719718205025
20,-0.4899940086736178,-0.100592366344991,-0.7131080136117338
21,-0.4899940086736178,-0.100592366344991,0.3281976556691748
22,-0.4899940086736178,-0.100592366344991,-1.3876622733001658
23,-0.4899940086736178,-0.100592366344991,-1.3691604933194887
24,-0.4899940086736178,-0.100592366344991,0.06372327867395322
25,-0.4899940086736178,-0.100592366344991,-1.9192696987345679
26,-0.4899940086736178,-0.100592366344991,-0.9842941550365889
27,-0.4899940086736178,-0.100592366344991,0.6634185121761704
28,-0.4899940086736178,-0.100592366344991,-0.9320926171156505
29,-0.4899940086736178,-0.100592366344991,1.9355535746938135
30,-0.4899940086736178,-0.100592366344991,-0.3158227757040468
31,-0.4899940086736178,-0.100592366344991,0.280801429928661
32,-0.4899940086736178,-0.100592366344991,1.3127472484214469
33,-0.4899940086736178,-0.100592366344991,-1.9194425113934044
34,-0.4899940086736178,-0.100592366344991,1.0349846956399955
35,-0.4899940086736178,-0.100592366344991,-1.6930729433707856
36,-0.4899940086736178,-0.100592366344991,0.9765861186579481
37,-0.4899940086736178,-0.100592366344991,0.18829360900804737
38,-0.4899940086736178,-0.100592366344991,0.21750840970354846
39,-0.4899940086736178,-0.100592366344991,0.9697355024642964
